"Gemeindenr"	"gini_steink.2001"	"median_steink.2001"	"primary.2001"	"secondary.2001"	"tertiary.2001"	"tert.2001"	"sek.2001"	"prim.2001"	"rank_median.2001"	"rank_gini.2001"	"gini_steink.2005"	"median_steink.2005"	"primary.2005"	"secondary.2005"	"tertiary.2005"	"tert.2005"	"sek.2005"	"prim.2005"	"rank_median.2005"	"rank_gini.2005"	"gini_steink.2008"	"median_steink.2008"	"primary.2008"	"secondary.2008"	"tertiary.2008"	"tert.2008"	"sek.2008"	"prim.2008"	"rank_median.2008"	"rank_gini.2008"	"gini_steink.1971"	"median_steink.1971"	"primary.1971"	"secondary.1971"	"tertiary.1971"	"tert.1971"	"sek.1971"	"prim.1971"	"rank_median.1971"	"rank_gini.1971"	"gini_steink.1981"	"median_steink.1981"	"primary.1981"	"secondary.1981"	"tertiary.1981"	"tert.1981"	"sek.1981"	"prim.1981"	"rank_median.1981"	"rank_gini.1981"	"gini_steink.1995"	"median_steink.1995"	"primary.1995"	"secondary.1995"	"tertiary.1995"	"tert.1995"	"sek.1995"	"prim.1995"	"rank_median.1995"	"rank_gini.1995"	"diff_gini"	"diff_median"	"diff_primary"	"diff_secondary"	"diff_tertiary"
24	0.354999989271164	52500	0.446853111391189	0.320051522342785	0.233095366266026	29.932934	41.099406	57.382628	1640	1716	0.333999991416931	55350	0.453985437336831	0.24557216985478	0.300442392808389	37.054236	30.286968	55.991045	2177	1773	0.333999991416931	57650	0.43289467154769	0.238906618238875	0.328198710213435	40.654671	29.59387	53.623582	2179.5	1689	0.252000004053116	19650							2563	1016	0.279000014066696	32550							2621	579.5	0.331999987363815	52550	0.439378288450007	0.251214078989811	0.309407632560181	44.196285	35.883824	62.761503	2614	1846	968.125	-441.5	-0.00648361690231758	-0.0123074607509362	0.0187910776532538
25	0.317999988794327	57950	0.08634938365999	0.548547575041969	0.365103041298041	116.636037	175.239338	27.585226	1906	1243.5	0.333000004291534	61200	0.0696253288058281	0.600874149582812	0.32950052161136	98.225466	179.123065	20.755598	2514.5	1753.5	0.32600000500679	63200	0.0526180886802866	0.643011809685481	0.304370101634233	88.430761	186.81869	15.287499	2457.5	1562	0.257999986410141	20250							2651.5	1076.5	0.323000013828278	36600							2801	1558.5	0.324000000953674	49900	0.089673760658154	0.573629075370661	0.336697163971186	103.342707	176.064392	27.523633	2457.5	1657	3.5	-343.5	-0.0370556719778674	0.0693827343148201	-0.0323270623369528
26	0.379000008106232	56000	0.413399226545989	0.292653588998298	0.293947184455713	26.205838	26.090512	36.855169	1840	1844	0.361999988555908	60000	0.261797542243273	0.237688241855012	0.500514215901715	49.671239	23.58828	25.980897	2475	2146	0.34799998998642	62000	0.258815263223136	0.18076070000269	0.560424036774174	52.245282	16.851336	24.127938	2424.5	1884.5	0.256999999284744	17100							1714.5	1063	0.335999995470047	30100							2394	1809.5	0.314000010490417	49600	0.506541636243469	0.205794942174708	0.287663421581823	26.699284	19.100717	47.014316	2425.5	1402.5	75	30.5	-0.186827064803577	-0.0250342421720176	0.229508509897519
27	0.291000008583069	50400	0.0102773721751004	0.496572842175277	0.493149785649623	478.564502	481.886319	9.973411	1459.5	696.5	0.29899999499321	52000	0.0106669668617494	0.413979466769001	0.575353566369249	486.192588	349.826194	9.013936	1849.5	936	0.319000005722046	53750	0.0113765090034457	0.383257413109062	0.605366077887492	480.657412	304.304326	9.032887	1797	1421	0.293999999761581	18600							2339.5	1605	0.305999994277954	28100							2016.5	1168	0.287999987602234	46250	0.014489946952683	0.401580252365962	0.583929800681355	490.040841	337.010929	12.160136	2083.5	663.5	253	-219.5	-0.0031134379492373	-0.0183228392568998	0.0214362772061371
28	0.361000001430511	53250	0.180431178234916	0.189279958203458	0.630288863561625	275.885485	82.850255	78.977031	1681	1757.5	0.333999991416931	56350	0.141281732441815	0.239326640812398	0.619391626745787	316.007668	122.102157	72.080585	2271	1773	0.342999994754791	56500	0.124047722827049	0.259297511237938	0.616654765935013	332.337485	139.744777	66.85379	2082	1831.5	0.331000000238419	20400							2670.5	2092.5	0.409000009298325	28600							2146	2545	0.386999994516373	50600	0.144241923279394	0.346719502335508	0.509038574385098	286.260106	194.979254	81.115087	2508	2487.5	-713.5	-64	-0.0201942004523451	-0.0874219910975703	0.107616191549915
29	0.379000008106232	58750	0.0436002209256806	0.550709131212415	0.405690647861905	118.331109	160.629836	12.717233	1930	1844	0.377000004053116	59250	0.024104507935388	0.428843799292166	0.547051692772446	163.132352	127.882426	7.188032	2445.5	2272	0.361000001430511	64800	0.02127958888361	0.345146168168543	0.633574242947847	193.444404	105.380854	6.497135	2496	2039	0.400999993085861	19150							2471	2578	0.36599999666214	33400							2675.5	2242.5	0.370999991893768	51000	0.0139126910468456	0.557373249811735	0.42871405914142	159.007576	206.726529	5.160137	2525.5	2369	-203.5	-179.5	0.00736689783676435	-0.19258043837034	0.204860183806427
30	0.347000002861023	54750	0.0457480401719554	0.485138170575295	0.46911378925275	428.838023	443.486631	41.820342	1775	1652.5	0.389999985694885	57250	0.0318876124477619	0.518880278681854	0.449232108870384	413.913405	478.085824	29.380603	2326.5	2347	0.382999986410141	60000	0.0355308091395094	0.489279341473522	0.475189849386969	520.207664	535.631945	38.896873	2334	2207	0.425000011920929	22300							2814.5	2651.5	0.384999990463257	36200							2792	2404.5	0.36599999666214	52800	0.0464323898826039	0.457637084634433	0.495930525482963	451.036983	416.210012	42.229151	2626.5	2331	-197.5	-458	-0.0109015807430945	0.0316422568390887	-0.0207406760959943
31	0.328000009059906	60150	0.0701197479190653	0.493069235728886	0.436811016352048	147.891934	166.939386	23.740576	1961.5	1408	0.328999996185303	59400	0.0623563462208279	0.473281812095871	0.464361841683301	131.840625	134.373164	17.704081	2454	1679.5	0.340000003576279	61100	0.0473181556971614	0.561904837946928	0.390777006355911	139.094288	200.006019	16.84256	2391	1791.5	0.28099998831749	20400							2670.5	1432	0.345999985933304	35100							2743.5	1985	0.301999986171722	53100	0.096443555628221	0.46208142050053	0.441475023871249	125.580773	131.442412	27.434069	2640.5	1030.5	-193.5	-352.5	-0.0491253999310597	0.0998234174463985	-0.0506980175153387
32	0.349999994039536	63550	0.226497808276076	0.13918849689283	0.634313694831094	66.550406	14.603265	23.763512	2011	1677	0.363000005483627	64300	0.22074742482098	0.0513868679754071	0.727865707203613	56.657721	4	17.183178	2581	2157.5	0.330000013113022	68100	0.124031626553198	0.0447446860814933	0.831223687365309	104.130274	5.605322	15.537872	2557	1627.5	0.39300000667572	18550							2321.5	2545	0.398000001907349	33550							2682.5	2494.5	0.32600000500679	54250	0.221611618267165	0.280852245403602	0.497536136329232	51.529341	29.087598	22.952103	2678	1717	-867	-125.5	-0.0975799917139672	-0.19258043837034	0.229508509897519
33	0.33500000834465	51700	0.0961119135200056	0.406751202573102	0.497136883906893	297.775263	243.636009	57.569155	1579.5	1501.5	0.31700000166893	53800	0.0855933480143197	0.381729587974566	0.532677064011114	347.194789	248.808392	55.789082	2041.5	1413.5	0.321999996900558	55800	0.0699933861649437	0.457604694635482	0.472401919199574	348.391176	337.478387	51.619346	2014.5	1483.5	0.326999992132187	19200							2481.5	2042	0.349999994039536	30300							2427	2031	0.321999996900558	49400	0.109888172660612	0.442438565104432	0.447673262234955	258.987766	255.959391	63.572464	2409	1600	-547.5	-412.5	-0.0398947864956687	0.01516612953105	0.0247286569646186
34	0.365000009536743	55700	0.193928067413081	0.102173483261996	0.703898449324923	194.539242	28.238096	53.596679	1823.5	1783.5	0.38400000333786	57500	0.177783432309834	0.117332620564257	0.70488394712591	181.95392	30.28744	45.891799	2342.5	2313.5	0.386999994516373	60250	0.186606650604338	0.132529208229605	0.680864141166056	167.399348	32.584038	45.879684	2350.5	2231.5	0.331999987363815	19700							2571.5	2107	0.345999985933304	32100							2596.5	1985	0.342000007629395	51150	0.19837884928765	0.273017815598786	0.528603335113564	144.230603	74.493522	54.128113	2539	2031	246.5	-246	-0.0117721986833115	-0.140488607369181	0.152260806052492
35	0.36599999666214	53500	0.105420261674621	0.41767020308541	0.476909535239969	307.101645	268.955005	67.884438	1697	1790	0.333000004291534	53600	0.0953353399842481	0.341838740183622	0.56282591983213	339.610517	206.26632	57.525574	2024	1753.5	0.331000000238419	54000	0.0911434012294179	0.389001178986994	0.519855419783588	366.908214	274.552736	64.328006	1835.5	1640.5	0.377999991178513	19300							2500	2469	0.328000009059906	30500							2450	1654.5	0.312000006437302	49700	0.124517290343765	0.348295953509241	0.527186756146994	306.038923	202.190433	72.283943	2436	1340	-14	-614.5	-0.0333738891143473	0.0407052254777537	-0.00733133636340655
36	0.30799999833107	48300	0.273636665468386	0.173467586935973	0.552895747595642	152.891978	47.968903	75.668607	1206.5	1068.5	0.301999986171722	50300	0.211106754741087	0.190334266762173	0.598558978496739	156.901525	49.892722	55.337858	1597	1012.5	0.317999988794327	52400	0.196446616444262	0.136192754425351	0.667360629130386	183.353627	37.418203	53.972617	1648	1397.5	0.344999998807907	17200							1761.5	2223.5	0.35699999332428	27000							1759	2123	0.310000002384186	46500	0.252883475071363	0.172746088503366	0.574370436425271	161.921575	48.699092	71.290735	2120.5	1272.5	-725.5	-111	-0.0564368586271006	-0.0365533340780146	0.092990192705115
37	0.314000010490417	52400	0.254107615909148	0.335747578029116	0.410144806061736	121.980513	99.854152	75.573741	1629.5	1181.5	0.340999990701675	51000	0.244054607496786	0.266111212360237	0.489834180142977	134.926628	73.301313	67.22574	1703	1896	0.300000011920929	52850	0.233244976813653	0.246124197393653	0.520630825792695	136.738541	64.642088	61.259488	1707	958.5	0.314999997615814	18200							2192.5	1881.5	0.352999985218048	29500							2298	2066	0.303000003099442	49700	0.264986876180913	0.40007532541778	0.334937798401307	114.864908	137.203432	90.875659	2436	1060	-1107.5	-591	-0.03174189936726	-0.153951128024128	0.185693027391388
38	0.326999992132187	55150	0.0251342433164078	0.0518488643555157	0.923016892328076	697.746128	39.194672	19	1791.5	1394.5	0.316000014543533	55600	0.0278553339605902	0.0649994245891207	0.907145241450289	505.912304	36.249993	15.53484	2209.5	1385	0.300999999046326	58300	0.0309409954953282	0.0650741890225935	0.903984815482078	514.085964	37.006957	17.595795	2238.5	989	0.256999999284744	19000							2435.5	1063	0.284000009298325	29800							2352	669	0.275000005960464	49700	0.0528029931192838	0.0615043784885216	0.885692628392195	677.81566	47.06896	40.409838	2436	370	320	-113.5	-0.0218619976239555	0.0035698105340719	0.0182921870898836
39	0.300999999046326	51000	0.484431865115235	0.240419838752777	0.275148296131988	30.232638	26.416758	53.228217	1518	926.5	0.356000006198883	50050	0.455471004363865	0.230347612545618	0.314181383090516	32.673784	23.95536	47.367419	1559	2076	0.321999996900558	55200	0.280476840658499	0.412187173171843	0.307335986169658	45.879262	61.531497	41.869716	1961	1483.5	0.254999995231628	18050							2142.5	1043.5	0.374000012874603	28800							2172.5	2323.5	0.303000003099442	49950	0.498676373521241	0.230378605810564	0.270945020668195	31.90889	27.131429	58.728555	2461.5	1060	-840	-211.5	-0.186827064803577	0.181808567361279	0.0363909655014636
40	0.305000007152557	49400	0.356833185373693	0.328376993932814	0.314789820693493	76.858035	80.175434	87.123203	1358.5	1010.5	0.305000007152557	51300	0.425822131450479	0.289126099963958	0.285051768585563	56.341	57.146299	84.164518	1751.5	1087	0.314999997615814	54000	0.44925805877932	0.300362499156614	0.250379442064066	47.280935	56.719592	84.836602	1835.5	1331	0.300999999046326	16650							1496	1704	0.305999994277954	28550							2138	1168	0.30799999833107	49850	0.4578752818463	0.282729934544591	0.259394783609109	68.751334	74.936203	121.357631	2453.5	1203	163	-302.5	-0.00861722306698048	0.0176325646120239	-0.00901534154504352
41	0.337000012397766	47600	0.414647170476588	0.198990723889389	0.386362105634023	38.65795	19.910269	41.488048	1129	1529	0.337000012397766	49300	0.538707657442507	0.210637230564786	0.250655111992708	18.569986	15.605229	39.910591	1454	1826	0.287999987602234	54600	0.556877843736835	0.190550889396329	0.252571266866836	17.639992	13.308387	38.893263	1907	671.5	0.335999995470047	14850							589	2143	0.363000005483627	24600							1108	2209	0.293999999761581	46800	0.417154911475048	0.245018644357008	0.337826444167944	31.485079	22.835487	38.878411	2148.5	816.5	-1274.8	785.15	0.0893623928696148	-0.0544677549606795	-0.0852551773011084
42	0.335999995470047	52900	0.438301418714456	0.225904343860425	0.335794237425118	105.588093	71.034003	137.820742	1658	1514	0.326999992132187	50300	0.23171250550224	0.367544348015947	0.400743146481813	142.523628	130.716531	82.408164	1597	1639.5	0.347000002861023	55000	0.221725162378604	0.380940772342804	0.397334065278593	135.332405	129.748832	75.519826	1943.5	1875.5	0.333999991416931	18000							2121.5	2124	0.375999987125397	28050							2003	2339	0.29899999499321	49600	0.35578868761951	0.302341897982846	0.341869414397644	102.686061	90.813326	106.866942	2425.5	942.5	-463.5	-59.5	-0.134063525240906	0.0785988743599577	0.0554646508809488
43	0.310000002384186	53800	0.645769169735338	0.197044250248774	0.157186580015887	7.430024	9.314049	30.524746	1713.5	1110.5	0.358000010251999	51100	0.623446697068255	0.0834914121464016	0.293061890785343	14.040337	4	29.868782	1723.5	2100.5	0.335999995470047	53200	0.521016688916441	0.114363018078594	0.364620293004965	18.967276	5.949079	27.1029	1741.5	1726.5	0.282000005245209	16100							1212	1448	0.370000004768372	22400							617.5	2282.5	0.319000005722046	51100	0.662520467055899	0.142053872713486	0.195425660230615	11.431945	8.30982	38.755901	2535	1522.5	-556	785.15	-0.141503778139459	-0.0276908546348915	0.16919463277435
44	0.273999989032745	51100	0.493945916675376	0.176962439394626	0.329091643929998	36.878549	19.830701	55.352389	1527	372.5	0.293000012636185	50450	0.380065445313492	0.215362100135846	0.404572454550662	50.150424	26.696085	47.112558	1619	755	0.32600000500679	52600	0.350084287053141	0.258125060717852	0.391790652229007	54.871667	36.151328	49.030543	1675.5	1562	0.38400000333786	17200							1761.5	2506.5	0.319999992847443	25900							1448	1491	0.268999993801117	49900	0.512299315271807	0.162235070389844	0.325465614338349	43.371938	21.61964	68.269621	2457.5	282	71	227.5	-0.162215028218666	0.0958899903280081	0.0663250378906577
51	0.340999990701675	56300	0.00653445338968423	0.207635493409995	0.785830053200321	1010.687599	267.048349	8.404223	1851	1580.5	0.33899998664856	56900	0.0102547907811671	0.22578603290586	0.763959176312972	963.933442	284.887877	12.939089	2301.5	1861	0.34400001168251	60150	0.0114805609657103	0.242612450353656	0.745906988680633	977.588545	317.968803	15.046467	2344	1845.5	0.282000005245209	18900							2412.5	1448	0.307000011205673	33750							2693.5	1192	0.312000006437302	51050	0.0147445263727875	0.204297627263138	0.780957846364075	906.992794	237.268217	17.124073	2530.5	1340	653.5	-349.5	-0.00326396540707718	0.0383148230905185	-0.0350508576834413
52	0.367000013589859	58400	0.0135639084467365	0.243575596972501	0.742860494580762	1838.67434	602.880626	33.572401	1921.5	1794	0.351000010967255	59650	0.0143532365054673	0.221885174711819	0.763761588782713	1993.313756	579.090095	37.459993	2462	2025.5	0.370999991893768	61500	0.00893970433141407	0.295932270016298	0.695128025652288	1987.424236	846.093013	25.559299	2402.5	2120.5	0.397000014781952	21000							2741.5	2564.5	0.345999985933304	35600							2759.5	1985	0.342999994754791	54400	0.0284241672119941	0.340572476258092	0.631003356529914	1382.611439	746.239139	62.281093	2685	2046.5	135.5	-357	-0.01948446288058	-0.044640206241794	0.0641246691223741
53	0.331999987363815	54800	0.0102390001205416	0.341485473796518	0.64827552608294	4216.175098	2220.911469	66.591157	1777.5	1461.5	0.344999998807907	53200	0.0102168808414018	0.290669036300103	0.699114082858495	4329.562807	1800.092259	63.272402	1990	1953.5	0.331999987363815	56000	0.00870630556494208	0.28064064771236	0.710653046722697	4869.932934	1923.162279	59.6622	2035.5	1657.5	0.356000006198883	20700							2712.5	2314.5	0.331999987363815	34100							2711.5	1734.5	0.331999987363815	51600	0.0112069303914042	0.418344307695777	0.570448761912819	3532.742663	2590.772182	69.403606	2564	1846	-77	-676	-0.00250062482646216	-0.137703659983417	0.140204284809879
54	0.344999998807907	60000	0.00146314518829395	0.279816626221193	0.718720228590513	3538.689125	1377.704443	7.203938	1956.5	1630.5	0.33500000834465	58200	0.00156545444178556	0.268915391106042	0.729519154452173	3585.955454	1321.855098	7.695	2393.5	1793	0.344999998807907	60650	0.00107079927364634	0.238706774599758	0.760222426126595	3738.688819	1173.933205	5.266071	2370	1855.5	0.354000002145767	22700							2834	2293	0.34799998998642	38200							2831	2012	0.337999999523163	56100	0.00247271102303775	0.370469886604118	0.627057402372844	2687.386089	1587.726444	10.597322	2741.5	1957.5	-156.5	-461	-0.0014019117493914	-0.131763112004359	0.133165023753751
55	0.33500000834465	55800	0.0497685922069819	0.515305540187788	0.43492586760523	444.128745	526.209223	50.821678	1828	1501.5	0.337000012397766	59800	0.0524037368046816	0.429047014454546	0.518549248740772	535.45849	443.0377	54.112557	2467	1826	0.349999994039536	62700	0.0524385248998727	0.425114579773745	0.522446895326383	512.118546	416.710411	51.401858	2444.5	1906.5	0.33899998664856	19300							2500	2175.5	0.351999998092651	33100							2656	2054	0.326999992132187	53600	0.0510390741728758	0.58725777000749	0.361703155819634	392.754644	637.672668	55.420676	2660.5	1746	-147.5	-211.5	0.00139945072699685	-0.162143190233746	0.160743739506749
56	0.312999993562698	54800	0.0255649852004879	0.259629193924424	0.714805820875088	1961.733579	712.5338	70.161278	1777.5	1161.5	0.317999988794327	55000	0.017656038019751	0.243749940781768	0.738594021198481	2127.948922	702.263231	50.868469	2141	1440.5	0.314999997615814	56200	0.0155188348137585	0.248017751033047	0.736463414153195	2287.558727	770.377944	48.203679	2057	1331	0.298000007867813	18800							2391.5	1657.5	0.28999999165535	33300							2670	793.5	0.289000004529953	50800	0.0262622270441843	0.233293279680956	0.740444493274859	1908.698618	601.377368	67.698088	2518	687	537.5	-613	-0.0107433922304258	0.0147244713520903	-0.00398107912166445
57	0.347000002861023	56600	0.182550253328588	0.264647241514256	0.552802505157156	193.385504	92.580876	63.861094	1867	1652.5	0.34799998998642	57200	0.170756151503466	0.314569564775959	0.514674283720575	161.332748	98.606777	53.526201	2320.5	1993	0.347000002861023	58150	0.144153501040604	0.254398355379072	0.601448143580324	248.318051	105.032669	59.516214	2221.5	1875.5	0.351999998092651	18350							2241	2279.5	0.303999990224838	31800							2579	1117.5	0.321000009775162	53900	0.154639692811584	0.385187045183115	0.460173262005301	187.056699	156.57541	62.859781	2668	1571	758	-357.5	-0.0104861917709795	-0.130788689804043	0.141274881575023
58	0.324999988079071	52100	0.093845888564202	0.414520441563861	0.491633669871937	281.052429	236.969077	53.648919	1607.5	1363.5	0.316000014543533	52000	0.0612219347771234	0.361427183937663	0.577350881285214	310.801979	194.565017	32.957252	1849.5	1385	0.310999989509583	56400	0.0628307997490881	0.287798334728433	0.649370865522479	337.209585	149.449817	32.627192	2072.5	1223.5	0.294999986886978	18500							2300	1616.5	0.294999986886978	30100							2394	902	0.282999992370605	49500	0.108382212397717	0.417001063190674	0.474616724411609	262.998094	231.071682	60.057545	2416	545.5	321.5	-321.5	-0.0455514126486291	-0.129202728462241	0.17475414111087
59	0.328999996185303	59800	0.094550942267346	0.632349853666225	0.273099204066429	81.621205	188.990507	28.258456	1947	1419.5	0.301999986171722	59800	0.0730512929067293	0.631999809863978	0.294948897229293	84.164732	180.343426	20.84545	2467	1012.5	0.314000010490417	62950	0.07183404590689	0.642354460008573	0.285811494084537	83.932466	188.636199	21.095053	2449	1301.5	0.25	18300							2228	984.5	0.301999986171722	30800							2484.5	1077	0.303999990224838	54950	0.0757830821805804	0.702789398876808	0.221427518942612	82.507083	261.869453	28.237868	2704	1090	224.5	-35.5	-0.00394903627369043	-0.0604349388682344	0.0643839751419248
60	0.307000011205673	50900	0.0305851127640499	0.63125545279345	0.338159434442501	359.401808	670.909423	32.506397	1510.5	1049.5	0.305000007152557	49700	0.0325211808109811	0.574465042323125	0.393013776865894	322.60144	471.543902	26.694687	1518.5	1087	0.300000011920929	50800	0.0286503248348488	0.588944332885848	0.382405342279303	324.898186	500.377281	24.341811	1417.5	958.5	0.333999991416931	17900							2078	2124	0.296999990940094	30300							2427	957.5	0.279000014066696	49400	0.0343770580963596	0.609104020997741	0.356518920905899	356.752326	609.502788	34.399564	2409	444	1	-968.45	-0.00572673326151083	-0.0201596881118933	0.0258864213734042
61	0.337999999523163	55500	0.179617560015591	0.348214653342106	0.472167786642302	68.0254	50.167423	25.877573	1813.5	1543	0.324000000953674	60700	0.100126039520447	0.37292617195602	0.526947788523532	73.628733	52.107784	13.990292	2501	1576	0.349999994039536	60200	0.0954739067726038	0.326485392540415	0.578040700686981	79.434745	44.865844	13.120089	2347	1906.5	0.270000010728836	19100							2459	1267	0.305999994277954	32600							2624.5	1168	0.303999990224838	52800	0.219255630637898	0.409007499018172	0.37173687034393	63.42121	69.77987	37.406721	2626.5	1090	738.5	-277.5	-0.123781723865294	-0.0825221064777569	0.206303830343051
62	0.331000000238419	56900	0.00217964989120153	0.171436349038506	0.826384001070293	25716.773396	5335.037627	67.829922	1876	1441.5	0.330000013113022	55400	0.00191437671307082	0.185520400026972	0.812565223259957	19383.337839	4425.496547	45.666501	2182	1702.5	0.323000013828278	55650	0.00151795637167352	0.187557836363439	0.810924207264887	22627.140352	5233.408313	42.355391	2001.5	1504	0.323000013828278	21700							2780.5	1996	0.312000006437302	35700							2766.5	1312.5	0.312999993562698	52400	0.00235655268802441	0.0690991864574888	0.928544260854487	23269.624799	1731.648356	59.055986	2607.5	1371.5	191.5	-765	-0.000838596316350894	0.118458649905951	-0.1176200535896
63	0.360000014305115	62900	0.143637118912012	0.489605680022436	0.366757201065553	67.147916	89.639688	26.29787	2003	1750	0.340999990701675	65400	0.0785188707232887	0.375136939183032	0.546344190093679	90.485056	62.129858	13.004228	2605	1896	0.345999985933304	67800	0.154952384416872	0.315463151179076	0.529584464404053	95.981963	57.174586	28.083592	2549.5	1865	0.504000008106232	25100							2897	2827	0.435999989509583	36350							2800	2651.5	0.34799998998642	56200	0.136116966567524	0.480122182448539	0.383760850983937	79.96652	100.045901	28.363498	2747	2124	-786.5	-250.5	0.018835417849348	-0.164659031269463	0.145823613420115
64	0.419999986886978	66100	0.0979292682769148	0.39830176523419	0.503768966488895	372.941116	294.863548	72.497222	2032.5	1971	0.414000004529953	66350	0.0623904303304829	0.44565978828508	0.491949781384437	348.198802	315.435051	44.159534	2619	2457.5	0.435000002384186	66800	0.0555890856196615	0.42722392924854	0.517186985131799	366.764685	302.967117	39.421165	2532	2441.5	0.377000004053116	23800							2871.5	2461.5	0.368000000715256	39500							2847.5	2260.5	0.389999985694885	60800	0.112909808189149	0.369930483896847	0.517159707914005	329.611157	235.774777	71.962939	2816	2505.5	181	-315.5	-0.057320722569487	0.0572934453516928	2.72772177941638e-05
65	0.340000003576279	55500	0.378828276533565	0.284069759660903	0.337101963805532	60.169939	50.704125	67.617744	1813.5	1570	0.35699999332428	59000	0.407408640967255	0.27754701661815	0.315044342414595	39.728026	34.999502	51.375438	2428.5	2089	0.351999998092651	58550	0.418055575173364	0.174445533687165	0.407498891139471	52.564414	22.502214	53.92615	2256.5	1931.5	0.386000007390976	17400							1852.5	2519	0.342000007629395	33300							2670	1920.5	0.345999985933304	50500	0.463031171069624	0.170735703618278	0.366233125312099	64.498807	30.06896	81.546305	2497.5	2093	11	-413.5	-0.0449755958962599	0.00370983006888745	0.0412657658273726
66	0.342000007629395	53600	0.00327958021536678	0.0775611929650245	0.919159226819609	12939.69398	1091.887099	46.169111	1703.5	1591	0.324000000953674	52300	0.00436969017030872	0.10210193560668	0.893528374223011	12415.880639	1418.741119	60.718331	1890.5	1576	0.33899998664856	53200	0.00417454042981839	0.1089129031772	0.886912556392981	13553.960249	1664.426949	63.796092	1741.5	1775.5	0.33899998664856	21700							2780.5	2175.5	0.337000012397766	34800							2732	1830	0.340000003576279	51100	0.00422942307835531	0.129640746180258	0.866129830741387	10481.880461	1568.908905	51.184367	2535	1997	-54.5	-968.45	-5.4882648536923e-05	-0.0207278430030574	0.0207827256515943
67	0.333000004291534	54950	0.205257824091901	0.347162992091288	0.447579183816811	436.024028	338.200282	199.958681	1781.5	1479	0.335999995470047	56200	0.115840499705051	0.436444203541525	0.447715296753424	426.484281	415.747672	110.347251	2252.5	1810	0.33899998664856	58200	0.176565488972846	0.426386043440987	0.397048467586167	389.504399	418.28455	173.210679	2228	1775.5	0.319999992847443	18700							2366.5	1957.5	0.337000012397766	30500							2450	1830	0.312999993562698	52100	0.194615285131223	0.427906687378084	0.377478027490693	381.945412	432.970886	196.918522	2593	1371.5	-54.5	-222	-0.0180497961583773	-0.00152064393709722	0.0195704400954745
68	0.305999994277954	53400	0.0601045375215088	0.248183831331214	0.691711631147277	283.096876	101.574217	24.598989	1691.5	1031.5	0.303999990224838	51450	0.0823575199775986	0.221623171150743	0.696019308871659	280.199216	89.219707	33.154989	1773	1061.5	0.300000011920929	54800	0.0469867173518557	0.285126805749973	0.667886476898171	185.477385	79.181981	13.048585	1922.5	958.5	0.358999997377396	19100							2459	2345.5	0.312999993562698	30450							2444.5	1340	0.28600001335144	51300	0.0664587806357648	0.377854736891082	0.555686482473153	258.139017	175.528924	30.872812	2548.5	616	-381.5	-522	-0.0194720632839091	-0.0927279311411089	0.112199994425018
69	0.377999991178513	59800	0.0023721853506028	0.249912156947124	0.747715657702273	7763.162102	2594.714402	24.629228	1947	1841	0.372000008821487	58100	0.00123831962944	0.277092713168942	0.721668967201618	7532.531662	2892.198127	12.925153	2383.5	2229.5	0.379000008106232	60600	0.00139587606597419	0.283078198216717	0.715525925717308	8470.350867	3351.061891	16.524293	2366	2177	0.426999986171722	23800							2871.5	2658.5	0.395000010728836	37700							2822	2474	0.367000013589859	56300	0.00271180671310683	0.320183517179004	0.677104676107889	6224.182061	2943.23843	24.927872	2751	2341	-297	-456	-0.00131593064713264	-0.0371053189622866	0.0384212496094193
70	0.319999992847443	55600	0.290008657397988	0.164869192681894	0.545122149920119	23.804315	7.199484	12.664056	1819	1280	0.314999997615814	56900	0.491536109540298	0.0913798087911012	0.417084081668601	15.00268	3.286968	17.680749	2301.5	1362.5	0.305999994277954	58150	0.371765372715441	0.31613902123987	0.312095606044689	13.689502	13.866859	16.306807	2221.5	1113.5	0.252999991178513	17500							1894	1027	0.287999987602234	27550							1886.5	750	0.303999990224838	50850	0.35296633624061	0.0725683312212624	0.574465332538128	34.058321	4.302358	20.926312	2520.5	1090	363.5	335	0.0187990364748312	0.191863911688138	-0.151847562525845
71	0.370999991893768	53400	0.151101848980079	0.38774573928554	0.461152411734381	158.489067	133.260629	51.930751	1691.5	1810.5	0.360000014305115	56350	0.134195345984455	0.477754646139309	0.388050007876236	122.643971	150.995299	42.412704	2271	2124	0.36599999666214	56900	0.135328431639853	0.475799197274751	0.388872371085397	132.215354	161.770195	46.011231	2115.5	2081	0.30799999833107	18400							2259.5	1791.5	0.358999997377396	30000							2380.5	2147.5	0.310999989509583	51500	0.185837003902168	0.343585212170757	0.470577783927074	154.493005	112.800718	61.011204	2559	1306.5	-66.5	-265	-0.0505085722623154	0.132213985103993	-0.0817054128416778
72	0.377999991178513	69200	0.222999491362396	0.190653819464128	0.586346689173477	253.550257	82.443247	96.430285	2058	1841	0.381999999284744	68500	0.192190183283775	0.146179789448844	0.661630027267381	358.738137	79.259198	104.206196	2650	2299.5	0.405000001192093	71000	0.131786215511717	0.18062400765163	0.687589776836653	418.347983	109.89647	80.182253	2593	2334.5	0.40200001001358	23400							2865	2582	0.382999986410141	41300							2876.5	2392.5	0.351999998092651	61800	0.186224967071947	0.209793447403697	0.603981585524356	206.802099	71.832861	63.76306	2833	2184	-58	-283.5	-0.0544387515602306	-0.0291694397520671	0.0836081913122977
